MAG	Domain	Phylum	Class	Order	Family	Genus	Species
Sg_SRR5279630_bin.3	Bacteria	Bacillota_A	Clostridia	Eubacteriales	Eubacteriaceae	Acetobacterium	Acetobacterium sp003260995
Sg_SRR5279631_bin.1	Bacteria	Synergistota	Synergistia	Synergistales	Dethiosulfovibrionaceae	Dethiosulfovibrio	Dethiosulfovibrio russensis
Sg_SRR5279631_bin.10	Bacteria	Bacillota_A	Clostridia	SK-Y3			
Sg_SRR5279631_bin.2	Bacteria	Bacillota_A	Clostridia	Eubacteriales	Alkalibacteraceae	Alkalibacter	Alkalibacter sp003446375
Sg_SRR5279631_bin.6	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Shewanellaceae	Shewanella	Shewanella chilikensis
Sg_SRR5279631_bin.8	Bacteria	Deferribacterota	Deferribacteres	Deferribacterales	Denitrovibrionaceae	Geovibrio	Geovibrio sp001603805
Sg_SRR5352271_bin.1	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter guillouiae
Sg_SRR5352271_bin.2	Bacteria	Bacillota_B	Desulfotomaculia	Ammonifexales	UBA12532	UBA12532	UBA12532 sp003445475
Sg_SRR5352272_bin.2	Bacteria	Desulfobacterota	Thermodesulfobacteria	Thermodesulfobacteriales	Thermodesulfobacteriaceae	Thermodesulfobacterium	
Sg_SRR5352272_bin.4	Bacteria	Bacillota_B	DSM-12270	Thermacetogeniales	Thermacetogeniaceae	50-218	
Sg_SRR6186653_bin.1	Bacteria	Bacillota_A	Clostridia	Ch29	Ch29	Ch29	Ch29 sp013540605
Sg_SRR6186653_bin.13	Bacteria	Bacillota_G	SHA-98	Ch115	Ch115	Ch115	Ch115 sp013178415
Sg_SRR6186653_bin.15	Bacteria	Patescibacteria	Microgenomatia	GWA2-44-7	UBA8517	Ch104c	Ch104c sp013374855
Sg_SRR6186653_bin.16	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Tenuifilaceae	Perlabentimonas	
Sg_SRR6186653_bin.17	Bacteria	Hinthialibacterota	Hinthialibacteria	Hinthialibacterales	Hinthialibacteraceae	JABLXU01	JABLXU01 sp013177805
Sg_SRR6186653_bin.18	Bacteria	Bacillota_B	DSM-12270	Thermacetogeniales	Thermacetogeniaceae	Ch130	Ch130 sp013177945
Sg_SRR6186653_bin.19	Bacteria	Chloroflexota	Anaerolineae	Anaerolineales	Anaerolineaceae	DYEC01	
Sg_SRR6186653_bin.2	Bacteria	Bacteroidota	Ignavibacteria	Ch128b	Ch128b	Ch128b	Ch128b sp013177855
Sg_SRR6186653_bin.20	Bacteria	Desulfobacterota	Syntrophia	Syntrophales	PHBD01	PHBD01	PHBD01 sp013177825
Sg_SRR6186653_bin.23	Bacteria	Actinomycetota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	SYBY01	SYBY01 sp024666565
Sg_SRR6186653_bin.25	Bacteria	Bacillota_B	Peptococcia	DRI-13	DRI-13	PHAD01	
Sg_SRR6186653_bin.26	Bacteria	Bacillota_B	Ch66	Ch66	Ch66		
Sg_SRR6186653_bin.28	Bacteria	Chloroflexota	FW602-bin22	FW602-bin22			
Sg_SRR6186653_bin.3	Bacteria	Coprothermobacterota	Coprothermobacteria	Coprothermobacterales	Coprothermobacteraceae	JABLWY01	JABLWY01 sp013178255
Sg_SRR6186653_bin.30	Bacteria	Patescibacteria	Microgenomatia	GWA2-44-7	UBA8517	UBA1430	UBA1430 sp013374835
Sg_SRR6186653_bin.31	Bacteria	Bacillota_B	Syntrophomonadia	Syntrophomonadales	Syntrophothermaceae	Syntrophothermus	Syntrophothermus lipocalidus
Sg_SRR6186653_bin.32	Bacteria	Chloroflexota	Anaerolineae	Anaerolineales	UBA4823	UBA4823	
Sg_SRR6186653_bin.34	Bacteria	Bacillota_E	JACIYH01	JACIYH01	JACIYH01		
Sg_SRR6186653_bin.36	Bacteria	Bacillota_E	JABLXB01	JABLXB01	JABLXB01	JABLXB01	JABLXB01 sp013178305
Sg_SRR6186653_bin.37	Bacteria	Bacillota_A	Thermosediminibacteria	Koleobacterales	Koleobacteraceae	Koleobacter	Koleobacter methoxysyntrophicus
Sg_SRR6186653_bin.39	Bacteria	Chloroflexota	Anaerolineae				
Sg_SRR6186653_bin.4	Bacteria	Bacillota_G	SHA-98	Ch115	Ch115	DUSO01	
Sg_SRR6186653_bin.40	Bacteria	Chloroflexota	Anaerolineae	Anaerolineales	Anaerolineaceae	Pelolinea	Pelolinea sp013178095
Sg_SRR6186653_bin.41	Bacteria	Bacteroidota	Kapaibacteriia	Kapaibacteriales	UBA2268	Naka2016	Naka2016 sp003731655
Sg_SRR6186653_bin.42	Bacteria	Bacillota_G	Limnochordia	Limnochordales	Bu05	Bu05	
Sg_SRR6186653_bin.43	Bacteria	Chloroflexota	UBA6077	UBA6077	UBA6077	UBA6077	
Sg_SRR6186653_bin.45	Bacteria	Acidobacteriota	Aminicenantia	Aminicenantales	Saccharicenantaceae	Saccharicenans	Saccharicenans sp013178315
Sg_SRR6186653_bin.46	Bacteria	Bacillota_E	JACIYH01	JACIYH01	JACIYH01		
Sg_SRR6186653_bin.47	Bacteria	Spirochaetota	Brevinematia	Brevinematales	Thermospiraceae	Thermospira	Thermospira sp013177995
Sg_SRR6186653_bin.48	Bacteria	Bacillota_B	Ch66	Ch66	Ch66	Ch66	Ch66 sp013178045
Sg_SRR6186653_bin.5	Bacteria	Bacillota_G	Limnochordia	Limnochordales	Bu05	Bu05	
Sg_SRR6186653_bin.51	Bacteria	Chloroflexota	Anaerolineae	Anaerolineales	Anaerolineaceae	Ch132	Ch132 sp013178185
Sg_SRR6186653_bin.52	Bacteria	Bacillota_B	Desulfotomaculia	Desulfotomaculales	Pelotomaculaceae	Pelotomaculum	Pelotomaculum thermopropionicum
Sg_SRR6186653_bin.53	Bacteria	Atribacterota	Atribacteria	Atribacterales	Caldatribacteriaceae	JABUEZ01	JABUEZ01 sp013314795
Sg_SRR6186653_bin.54	Bacteria	Chloroflexota	Anaerolineae	Anaerolineales	Anaerolineaceae	Thermanaerothrix	
Sg_SRR6186653_bin.56	Bacteria	Bacillota_B	Desulfotomaculia	Desulfotomaculales	Pelotomaculaceae	Pelotomaculum_B	
Sg_SRR6186653_bin.57	Bacteria	Acidobacteriota	Terriglobia	Bryobacterales	Bryobacteraceae	JANWVO01	
Sg_SRR6186653_bin.58	Bacteria	Chloroflexota	Anaerolineae	SpSt-313	SpSt-313	JAKPJZ01	
Sg_SRR6186653_bin.6	Bacteria	Armatimonadota	HRBIN16	HRBIN16	HRBIN16	HRBIN16	HRBIN16 sp013314755
Sg_SRR6186653_bin.61	Bacteria	Bacillota_E	DTU015	DTU015	DTU015	DULV01	DULV01 sp012840505
Sg_SRR6186653_bin.62	Bacteria	Patescibacteria	Microgenomatia	UBA1400	Chazhemtobacteraceae	Chazhemtobacterium	Chazhemtobacterium aquaticus
Sg_SRR6186653_bin.63	Bacteria	Thermotogota	Thermotogae	Thermotogales	Fervidobacteriaceae	Fervidobacterium	Fervidobacterium pennivorans_A
Sg_SRR6186653_bin.64	Bacteria	Chloroflexota	Anaerolineae	Aggregatilineales	Ch27	Ch27	Ch27 sp013178165
Sg_SRR6186653_bin.65	Bacteria	Spirochaetota	Brevinematia	Brevinematales	GWF1-51-8	GWF1-51-8	GWF1-51-8 sp013177895
Sg_SRR6186653_bin.68	Bacteria	Bacillota_E	DUMF01	DUMF01	DUMF01		
Sg_SRR6186653_bin.69	Bacteria	Desulfobacterota	Syntrophia	Syntrophales	UBA2192	UBA2192	UBA2192 sp013177795
Sg_SRR6186653_bin.70	Bacteria	Bacillota_E	DTU015	DTU015	DUSS01	DUSS01	DUSS01 sp012842495
Sg_SRR6186653_bin.72	Bacteria	WOR-3	WOR-3	UBA2258	UBA2258	JABLXZ01	JABLXZ01 sp013177935
Sg_SRR6186653_bin.73	Bacteria	Riflebacteria	Ozemobacteria	Ozemobacterales	Ozemobacteraceae	Rifleibacterium	Rifleibacterium amylolyticum
Sg_SRR6186653_bin.74	Bacteria	Chloroflexota	Anaerolineae	DRVO01	DRVO01	Ch71	Ch71 sp013178015
Sg_SRR6186653_bin.75	Bacteria	Bacillota_B	Peptococcia	DRI-13	DRI-13		
Sg_SRR6186653_bin.76	Bacteria	Armatimonadota	UBA5377	UBA5377	JABUFB01	JABUFB01	JABUFB01 sp013314775
Sg_SRR6186653_bin.77	Bacteria	Chloroflexota	Anaerolineae	Anaerolineales	Anaerolineaceae	Ch10	Ch10 sp013178295
Sg_SRR6186653_bin.78	Bacteria	Bacillota_B	Syntrophomonadia	Syntrophomonadales	Syntrophomonadaceae	UBA5314	
Sg_SRR6186653_bin.79	Bacteria	Myxococcota	Polyangia	HGW-17	HGW-17		
Sg_SRR6186653_bin.8	Bacteria	Bacillota_B	Moorellia	Moorellales	SLTJ01	JACIYD01	JACIYD01 sp014360105
Sg_SRR6186653_bin.80	Bacteria	Bipolaricaulota	Bipolaricaulia	Bipolaricaulales	Bipolaricaulaceae	Bipolaricaulis	Bipolaricaulis sibiricus
Sg_SRR6186653_bin.81	Bacteria	Chloroflexota	Anaerolineae	4572-78	NAK82		
Sg_SRR6186653_bin.83	Bacteria	Chloroflexota	Anaerolineae	Anaerolineales	Anaerolineaceae	JABLXM01	JABLXM01 sp013177815
