MAG,Domain,Phylum,Class,Order,Family,Genus,Species
Sg_SRR7517649_bin.2,Bacteria,Cyanobacteriota,Cyanobacteriia,Cyanobacteriales,Nostocaceae,Dulcicalothrix,Unassigned
Sg_SRR942928_bin.28,Bacteria,Pseudomonadota,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Thermomonas,Thermomonas sp021821195
Sg_SRR942928_bin.32,Bacteria,Patescibacteria,Paceibacteria,Paceibacterales,UBA5633,UBA2558,UBA2558 sp002340425
Sg_SRR942928_bin.33,Bacteria,Campylobacterota,Campylobacteria,Campylobacterales,Sulfurovaceae,Sulfurovum,Sulfurovum sp002403155
Sg_SRR942928_bin.40,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,F082,JALNZU01,JALNZU01 sp002421995
Sg_SRR942928_bin.44,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,Saccharimonadaceae,Saccharimonas,Saccharimonas sp002421785
Sg_SRR942928_bin.49,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,UBA4665,UBA6224,UBA6224 sp002441585
Sg_SRR942928_bin.53,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,UBA5946,JAPUDS01,Unassigned
Sg_SRR942928_bin.54,Bacteria,Bdellovibrionota,Bacteriovoracia,Bacteriovoracales,Bacteriovoracaceae,UBA4096,UBA4096 sp002422605
Sg_SRR942928_bin.7,Bacteria,Pseudomonadota,Alphaproteobacteria,Micavibrionales,Micavibrionaceae,UBA1573,UBA1573 sp002421905
Sg_SRR942928_bin.76,Bacteria,Patescibacteria,Paceibacteria,UBA6257,UBA6257,JAQTTC01,JAQTTC01 sp028711005
Sg_SRR942928_bin.83,Bacteria,Desulfobacterota,Thermodesulfobacteria,Thermodesulfobacteriales,Thermodesulfobacteriaceae,Caldimicrobium,Caldimicrobium sp002441555
Sg_SRR943316_bin.10,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Cloacibacterium,Unassigned
Sg_SRR943316_bin.12,Bacteria,Thermotogota,Thermotogae,Petrotogales,Kosmotogaceae,Mesotoga,Mesotoga sp002752635
Sg_SRR943316_bin.29,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,Nanosynbacteraceae,Nanosynbacter,Nanosynbacter sp002421965
Sg_SRR943316_bin.46,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Quisquiliibacterium,Unassigned
Sg_SRR943316_bin.50,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Thauera,Unassigned
Sg_SRR943316_bin.53,Bacteria,Desulfobacterota,Syntrophia,Syntrophales,Smithellaceae,Smithella,Smithella sp000753945
Sg_SRR943316_bin.7,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodospirillales,Magnetospirillaceae,Magnetospirillum,Magnetospirillum sp002435715
Sg_SRR943316_bin.73,Bacteria,Patescibacteria,Paceibacteria,Paceibacterales,UBA5633,UBA5633,Unassigned
Sg_SRR943316_bin.8,Bacteria,Chloroflexota,Anaerolineae,Anaerolineales,Villigracilaceae,UBA5195,Unassigned
Sg_SRR943317_bin.10,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Flavipsychrobacter,Flavipsychrobacter sp002421685
Sg_SRR943317_bin.24,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Gallionellaceae,Sideroxyarcus,Sideroxyarcus sp002421915
Sg_SRR943317_bin.32,Bacteria,Patescibacteria,Paceibacteria,UBA9973,UBA2103,C7867-001,Unassigned
Sg_SRR943317_bin.67,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,UBA6197,UBA6197 sp002422085
Sg_SRR943317_bin.74,Bacteria,Bacillota,Bacilli_A,Erysipelotrichales,Erysipelotrichaceae,UBA2212,UBA2212 sp002402585
Sg_SRR943317_bin.79,Bacteria,Pseudomonadota,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas,Brevundimonas sp004296955
Sg_SRR943317_bin.9,Bacteria,Patescibacteria,Paceibacteria,UBA9973,UBA918,OLB19,OLB19 sp002422025
Sg_SRR943318_bin.12,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Giesbergeria,Giesbergeria sp026647025
Sg_SRR943318_bin.2,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,F082,UBA5536,UBA5536 sp002440975
Sg_SRR943318_bin.23,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,CAIKUF01,Unassigned
Sg_SRR943318_bin.28,Bacteria,Pseudomonadota,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Thermomonas,Thermomonas fusca
Sg_SRR943318_bin.40,Bacteria,Desulfobacterota,Syntrophia,Syntrophales,Smithellaceae,UBA8904,UBA8904 sp003506745
Sg_SRR943318_bin.47,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Methylophilaceae,Novimethylophilus,Unassigned
Sg_SRR943318_bin.48,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,UBA1556,UBA6267,UBA6267 sp002440745
Sg_SRR943318_bin.56,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Thauera,Thauera sp002422685
Sg_SRR943318_bin.65,Bacteria,Thermotogota,Thermotogae,Petrotogales,Kosmotogaceae,Mesotoga,Mesotoga sp002752635
Sg_SRR943318_bin.68,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Thiobacillaceae,UBA6918,UBA6918 sp002421825
Sg_SRR943318_bin.71,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodospirillales,Magnetospirillaceae,JACFNC01,Unassigned
Sg_SRR943318_bin.77,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Flavobacterium sp002421645
Sg_SRR943319_bin.13,Bacteria,Patescibacteria,Paceibacteria,Paceibacterales,UBA5633,UBA5633,Unassigned
Sg_SRR943319_bin.15,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Vicingaceae,Vicingus,Vicingus sp015075325
Sg_SRR943319_bin.23,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Yeosuana,Yeosuana sp002441545
Sg_SRR943319_bin.40,Bacteria,Campylobacterota,Campylobacteria,Campylobacterales,Arcobacteraceae,UBA6211,UBA6211 sp002421845
Sg_SRR943319_bin.52,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Pararhodobacter,Unassigned
Sg_SRR943319_bin.7,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Thauera,Thauera aromatica
Sg_SRR943319_bin.78,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingopyxis,Sphingopyxis granuli
Sg_SRR943320_bin.24,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,UBA6213,Unassigned
Sg_SRR943320_bin.3,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,UBA6213,UBA6213 sp002421605
Sg_SRR943320_bin.31,Bacteria,Thermotogota,Thermotogae,Petrotogales,Kosmotogaceae,Mesotoga,Mesotoga sp002752635
Sg_SRR943320_bin.36,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Thauera,Thauera sp023150215
Sg_SRR943320_bin.37,Bacteria,Patescibacteria,Paceibacteria,Paceibacterales,UBA5633,UBA5633,UBA5633 sp002452735
Sg_SRR943320_bin.4,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium,Unassigned
Sg_SRR943320_bin.49,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Flavobacterium sp002422095
Sg_SRR943320_bin.52,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Sulfuricellaceae,JAGXQV01,Unassigned
Sg_SRR943320_bin.58,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Castellaniella,Castellaniella sp002421865
Sg_SRR943320_bin.59,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium,Unassigned
Sg_SRR943320_bin.78,Bacteria,Bacillota,Desulfotomaculia,Desulfotomaculales,Nap2-2B,SCADC1-2-3,Unassigned
Sg_SRR9644739_bin.1,Bacteria,Patescibacteria,Paceibacteria,JAHIHE01,JAHIHE01,JAHILZ01,JAHILZ01 sp018896765
Sg_SRR9644739_bin.16,Bacteria,Desulfobacterota,Desulfobacteria,Desulfobacterales,RPRI01,RPRI01,RPRI01 sp018901125
Sg_SRR9644739_bin.25,Bacteria,SAR324,SAR324,XYD2-FULL-50-16,JAHJRI01,Unassigned,Unassigned
Sg_SRR9644739_bin.27,Bacteria,Desulfobacterota,Desulfobacteria,Desulfobacterales,Desulfobacteraceae,NBML01,NBML01 sp013792075
Sg_SRR9644739_bin.31,Bacteria,Patescibacteria,ABY1,BM507,VMTK01,VMTK01,Unassigned
Sg_SRR9644739_bin.33,Bacteria,Chloroflexota,Anaerolineae,Anaerolineales,Anaerolineaceae,UBA6107,Unassigned
Sg_SRR9644739_bin.34,Bacteria,Patescibacteria,Paceibacteria,Paceibacterales,PEYH01,JAHIEL01,JAHIEL01 sp018901715
Sg_SRR9644739_bin.37,Bacteria,Desulfobacterota,Desulfobulbia,Desulfobulbales,Desulfurivibrionaceae,VMSU01,VMSU01 sp013792005
Sg_SRR9644739_bin.38,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Gallionellaceae,Sideroxyarcus,Sideroxyarcus sp013791855
Sg_SRR9644739_bin.4,Bacteria,Desulfobacterota,Desulfobulbia,Desulfobulbales,Desulfurivibrionaceae,Thiovibrio,Thiovibrio sp013791995
Sg_SRR9644739_bin.8,Bacteria,Desulfobacterota,Desulfobacteria,Desulfobacterales,UBA5616,VMSV01,VMSV01 sp013791935
Sg_SRR9644740_bin.4,Bacteria,Verrucomicrobiota,Kiritimatiellia,UBA8416,JAUUYL01,JAUUYL01,Unassigned
Sg_SRR9644740_bin.6,Bacteria,Actinomycetota,Actinomycetes,Actinomycetales,Microbacteriaceae,Leucobacter,Unassigned
Sg_SRR9644741_bin.1,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Novosphingobium,Novosphingobium sp013791705
Sg_SRR9644741_bin.17,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium,Allorhizobium sp002796995
Sg_SRR9644741_bin.19,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Sulfuricystis,Sulfuricystis sp013791905
Sg_SRR9644741_bin.5,Bacteria,Pseudomonadota,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,Hyphomonas,Hyphomonas sp013791775
Sg_SRR9644742_bin.11,Bacteria,Desulfobacterota,Desulfobulbia,Desulfobulbales,Desulfocapsaceae,UBA2270,UBA2270 sp002347745
Sg_SRR9644742_bin.14,Bacteria,Desulfobacterota,Desulfobacteria,Desulfobacterales,ETH-SRB1,B13-G4,B13-G4 sp013792055
Sg_SRR9644742_bin.4,Bacteria,Patescibacteria,Paceibacteria,Portnoybacterales,UBA2143,JAHJSM01,JAHJSM01 sp018830295
Sg_Unknown_BV499-003R0001_good_bin.13,Bacteria,Pseudomonadota,Gammaproteobacteria,Nitrococcales,Aquisalimonadaceae,Aquisalimonas,Unassigned
Sg_Unknown_BV499-003R0001_good_bin.30,Bacteria,Bacteroidota,Rhodothermia,Balneolales,Balneolaceae,Fodinibius,Unassigned
Sg_Unknown_BV499-003R0001_good_bin.38,Bacteria,Bipolaricaulota,Bipolaricaulia,M55B111,M55B111,JAGXLP01,Unassigned
Sg_Unknown_BV499-003R0001_good_bin.51,Bacteria,Bipolaricaulota,Bipolaricaulia,M55B111,M55B111,JAGXLP01,Unassigned
Sg_Unknown_BV499-003R0001_good_bin.52,Bacteria,Bipolaricaulota,Bipolaricaulia,M55B111,M55B111,JAGXLP01,Unassigned
Sg_Unknown_BV499-003R0002_good_bin.10,Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfohalobiaceae,CAJXKR01,Unassigned
Sg_Unknown_BV499-003R0002_good_bin.12,Bacteria,Bacteroidota,Rhodothermia,Balneolales,Balneolaceae,Fodinibius,Unassigned
Sg_Unknown_BV499-003R0002_good_bin.13,Bacteria,Desulfobacterota,Desulfobacteria,Desulfobacterales,Desulfosalsimonadaceae,Desulfosalsimonas,Unassigned
Sg_Unknown_BV499-003R0002_good_bin.20,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,JAIPAH01,JAIPAH01,Unassigned
Sg_Unknown_BV499-003R0002_good_bin.3,Bacteria,Bacteroidota,Rhodothermia,Balneolales,Balneolaceae,Unassigned,Unassigned
Sg_Unknown_BV499-003R0002_good_bin.33,Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfohalobiaceae,JAIPDU01,Unassigned
Sg_Unknown_BV499-003R0002_good_bin.39,Bacteria,T1Sed10-126,T1Sed10-126,T1Sed10-126,T1Sed10-126,Unassigned,Unassigned
Sg_Unknown_BV499-003R0002_good_bin.44,Bacteria,Bipolaricaulota,Bipolaricaulia,M55B111,M55B111,JAGXLP01,Unassigned
Sg_Unknown_BV499-003R0002_good_bin.46,Bacteria,Pseudomonadota,Gammaproteobacteria,Thiohalorhabdales,Thiohalorhabdaceae,Thiohalorhabdus,Unassigned
Sg_Unknown_BV499-003R0002_good_bin.49,Bacteria,Bipolaricaulota,Bipolaricaulia,M55B111,M55B111,JAGXLP01,Unassigned
Sg_Unknown_BV499-003R0002_good_bin.5,Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfohalobiaceae,JAIPDU01,Unassigned
Sg_Unknown_BV499-003R0002_good_bin.7,Bacteria,Bacteroidota,Bacteroidia,CAILMK01,JAAYUY01,Unassigned,Unassigned
Sg_Unknown_BV499-003R0002_good_bin.9,Bacteria,Bacillota,Halanaerobiia,Halanaerobiales,M55B127,M55B127,M55B127 sp021736945
Sg_Unknown_BV499-003R0003_good_bin.15,Bacteria,Bipolaricaulota,Bipolaricaulia,M55B111,M55B111,Unassigned,Unassigned
Sg_Unknown_BV499-003R0003_good_bin.23,Bacteria,Bacteroidota,Rhodothermia,Balneolales,Balneolaceae,Fodinibius,Unassigned
Sg_Unknown_BV499-003R0003_good_bin.8,Bacteria,Bacteroidota,Rhodothermia,Balneolales,Balneolaceae,Fodinibius,Unassigned
Sg_Unknown_BV499-003R0004_good_bin.22,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Oleiphilaceae,Halospina,Halospina utahensis_B
Sg_Unknown_BV499-003R0004_good_bin.23,Bacteria,T1Sed10-126,T1Sed10-126,T1Sed10-126,Unassigned,Unassigned,Unassigned
Sg_Unknown_BV499-003R0004_good_bin.9,Bacteria,T1Sed10-126,T1Sed10-126,T1Sed10-126,Unassigned,Unassigned,Unassigned
Sg_Unknown_BV499-003R0005_good_bin.1,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,GCA-002722245,Unassigned,Unassigned
Sg_Unknown_BV499-003R0005_good_bin.10,Bacteria,Chloroflexota,Anaerolineae,J036,Brachytrichaceae,CANJQH01,Unassigned
Sg_Unknown_BV499-003R0005_good_bin.11,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Daejeonella,Daejeonella thalpophilum_B
Sg_Unknown_BV499-003R0005_good_bin.12,Bacteria,Planctomycetota,Planctomycetia,Pirellulales,Pirellulaceae,Pirellula_B,Pirellula_B sp903820735
Sg_Unknown_BV499-003R0005_good_bin.13,Bacteria,Pseudomonadota,Alphaproteobacteria,Pelagibacterales,Pelagibacteraceae,Fonsibacter,Fonsibacter ubiquis
Sg_Unknown_BV499-003R0005_good_bin.14,Bacteria,Planctomycetota,Planctomycetia,Gemmatales,Gemmataceae,REEB421,REEB421 sp945875585
Sg_Unknown_BV499-003R0005_good_bin.15,Bacteria,Pseudomonadota,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Phenylobacterium,Phenylobacterium parvum_A
Sg_Unknown_BV499-003R0005_good_bin.16,Bacteria,Actinomycetota,Actinomycetes,S36-B12,UBA5976,ATZT02,Unassigned
Sg_Unknown_BV499-003R0005_good_bin.17,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,PNKF01,Unassigned
Sg_Unknown_BV499-003R0005_good_bin.18,Bacteria,Actinomycetota,Actinomycetes,Nanopelagicales,Nanopelagicaceae,Nanopelagicus,Unassigned
Sg_Unknown_BV499-003R0005_good_bin.19,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Rhodoferax,Rhodoferax sp943324505
Sg_Unknown_BV499-003R0005_good_bin.2,Bacteria,Actinomycetota,Actinomycetes,Mycobacteriales,Mycobacteriaceae,Mycobacterium,Unassigned
Sg_Unknown_BV499-003R0005_good_bin.20,Bacteria,Pseudomonadota,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas,Unassigned
Sg_Unknown_BV499-003R0005_good_bin.21,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,CAIXQW01,CAIXQW01 sp903921675
Sg_Unknown_BV499-003R0005_good_bin.22,Bacteria,Actinomycetota,Actinomycetes,Nanopelagicales,Nanopelagicaceae,Planktophila,Planktophila sp014190015
Sg_Unknown_BV499-003R0005_good_bin.23,Bacteria,Actinomycetota,Actinomycetes,S36-B12,S36-B12,REEB460,Unassigned
Sg_Unknown_BV499-003R0005_good_bin.24,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,SXYR01,Unassigned
Sg_Unknown_BV499-003R0005_good_bin.25,Bacteria,Bdellovibrionota,Oligoflexia,Oligoflexales,RGVZ01,CAMDKS01,Unassigned
Sg_Unknown_BV499-003R0005_good_bin.26,Bacteria,Planctomycetota,Planctomycetia,Pirellulales,Pirellulaceae,UBA6163,Unassigned
Sg_Unknown_BV499-003R0005_good_bin.27,Bacteria,Bdellovibrionota,Oligoflexia,Oligoflexales,RGVZ01,CAMAXT01,Unassigned
Sg_Unknown_BV499-003R0005_good_bin.28,Bacteria,Pseudomonadota,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,CAMDGX01,CAMDGX01 sp947460455
Sg_Unknown_BV499-003R0005_good_bin.29,Bacteria,Pseudomonadota,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,Rhodopila,Unassigned
Sg_Unknown_BV499-003R0005_good_bin.3,Bacteria,Pseudomonadota,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,UBA7672,Unassigned
Sg_Unknown_BV499-003R0005_good_bin.30,Bacteria,Pseudomonadota,Gammaproteobacteria,Steroidobacterales,Steroidobacteraceae,CAIOHZ01,Unassigned
Sg_Unknown_BV499-003R0005_good_bin.31,Bacteria,Bacteroidota,Bacteroidia,NS11-12g,UBA9320,JAGVMN01,Unassigned
Sg_Unknown_BV499-003R0005_good_bin.32,Bacteria,Bacteroidota,Bacteroidia,NS11-12g,UBA9320,JABWCE01,JABWCE01 sp945897885
Sg_Unknown_BV499-003R0005_good_bin.33,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,OLB11,Unassigned
Sg_Unknown_BV499-003R0005_good_bin.34,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Limisphaerales,UBA9464,SXXZ01,Unassigned
Sg_Unknown_BV499-003R0005_good_bin.35,Bacteria,Planctomycetota,Planctomycetia,Gemmatales,Gemmataceae,UBA6894,UBA6894 sp903912515
Sg_Unknown_BV499-003R0005_good_bin.36,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,SG8-41,Ga0077527,Unassigned
Sg_Unknown_BV499-003R0005_good_bin.37,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Prosthecobacter,Prosthecobacter sp903960845
Sg_Unknown_BV499-003R0005_good_bin.38,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Rhodoferax,Rhodoferax sp903948045
Sg_Unknown_BV499-003R0005_good_bin.39,Bacteria,Pseudomonadota,Alphaproteobacteria,Pelagibacterales,Pelagibacteraceae,Fonsibacter,Fonsibacter sp018882565
Sg_Unknown_BV499-003R0005_good_bin.4,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,V1-33,V1-33,Unassigned
Sg_Unknown_BV499-003R0005_good_bin.40,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Spirosomataceae,Emticicia,Emticicia sp027486845
Sg_Unknown_BV499-003R0005_good_bin.41,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Opitutaceae,Lacunisphaera,Unassigned
Sg_Unknown_BV499-003R0005_good_bin.42,Bacteria,Pseudomonadota,Gammaproteobacteria,Steroidobacterales,Steroidobacteraceae,UBA964,Unassigned
Sg_Unknown_BV499-003R0005_good_bin.43,Bacteria,Actinomycetota,Acidimicrobiia,Acidimicrobiales,Ilumatobacteraceae,UBA3006,Unassigned
Sg_Unknown_BV499-003R0005_good_bin.44,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Gallionellaceae,Nitrotoga,Unassigned
Sg_Unknown_BV499-003R0005_good_bin.45,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Polynucleobacter,Polynucleobacter sp903871735
Sg_Unknown_BV499-003R0005_good_bin.46,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,CAMBWO01,CAMBWO01 sp945897655
Sg_Unknown_BV499-003R0005_good_bin.47,Bacteria,Bacteroidota,Kapaibacteriia,Kapaibacteriales,UBA961,UBA961,UBA961 sp014191195
Sg_Unknown_BV499-003R0005_good_bin.48,Bacteria,Pseudomonadota,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Arenimonas,Unassigned
Sg_Unknown_BV499-003R0005_good_bin.49,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,SYFN01,SYFN01 sp945866125
Sg_Unknown_BV499-003R0005_good_bin.5,Bacteria,Bdellovibrionota,UBA2361,UBA2361,OMII01,OMII01,Unassigned
Sg_Unknown_BV499-003R0005_good_bin.50,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Limnohabitans,Limnohabitans sp009923345
Sg_Unknown_BV499-003R0005_good_bin.51,Bacteria,Planctomycetota,Phycisphaerae,Phycisphaerales,SM1A02,UBA966,UBA966 sp945870475
Sg_Unknown_BV499-003R0005_good_bin.6,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Limnohabitans,Unassigned
Sg_Unknown_BV499-003R0005_good_bin.7,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Rhodoferax,Unassigned
Sg_Unknown_BV499-003R0005_good_bin.8,Bacteria,Planctomycetota,Planctomycetia,Gemmatales,Gemmataceae,UBA969,Unassigned
Sg_Unknown_BV499-003R0005_good_bin.9,Bacteria,Actinomycetota,Actinomycetes,Nanopelagicales,Nanopelagicaceae,Planktophila,Planktophila sp029977785
Sg_Unknown_BV499-003R0006_good_bin.1,Bacteria,Campylobacterota,Campylobacteria,Campylobacterales,Arcobacteraceae,Malaciobacter,Malaciobacter marinus
Sg_Unknown_BV499-003R0006_good_bin.10,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Halomonadaceae,Modicisalibacter,Modicisalibacter tunisiensis
Sg_Unknown_BV499-003R0006_good_bin.13,Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Oceanidesulfovibrio,Unassigned
Sg_Unknown_BV499-003R0006_good_bin.16,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas_E,Pseudomonas_E putida_Z
Sg_Unknown_BV499-003R0006_good_bin.18,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Halomonadaceae,Salinicola,Salinicola salarius_A
Sg_Unknown_BV499-003R0006_good_bin.4,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Oleiphilaceae,Marinobacter,Unassigned
Sg_Unknown_BV499-003R0006_good_bin.6,Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfohalobiaceae,Desulfovermiculus,Unassigned
Sg_Unknown_BV499-003R0006_good_bin.8,Bacteria,Synergistota,Synergistia,Synergistales,JAFGMB01,Unassigned,Unassigned
Sg_Unknown_BV499-003R0006_good_bin.9,Bacteria,Pseudomonadota,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Luteimonas_D,Unassigned
Sg_Unknown_BV499-003R0007_good_bin.1,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Kosakonia,Kosakonia oryzendophytica
Sg_Unknown_BV499-003R0007_good_bin.2,Bacteria,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora xylanolytica_C
Sg_Unknown_BV499-003R0007_good_bin.3,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Acidovorax,Acidovorax facilis
Sg_Unknown_BV499-003R0007_good_bin.7,Bacteria,Pseudomonadota,Gammaproteobacteria,Chromatiales,Sedimenticolaceae,Thiodiazotropha,Unassigned
Sg_Unknown_BV499-003R0007_good_bin.8,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Phytobacter,Phytobacter ursingii
Sg_Unknown_BV499-003R0009_good_bin.1,Bacteria,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Anaerocolumna,Anaerocolumna chitinilytica
Sg_Unknown_BV499-003R0009_good_bin.10,Bacteria,Bacillota,Clostridia,Clostridiales,Clostridiaceae,Clostridium_AR,Unassigned
Sg_Unknown_BV499-003R0009_good_bin.11,Bacteria,Bacillota,Clostridia,Clostridiales,Clostridiaceae,Clostridium_AR,Unassigned
Sg_Unknown_BV499-003R0009_good_bin.12,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Vibrionaceae,Salinivibrio,Salinivibrio proteolyticus
Sg_Unknown_BV499-003R0009_good_bin.13,Bacteria,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Anaerocolumna,Anaerocolumna jejuensis
Sg_Unknown_BV499-003R0009_good_bin.2,Bacteria,Bacillota,Negativicutes,Veillonellales,Megasphaeraceae,Megasphaera,Megasphaera cerevisiae
Sg_Unknown_BV499-003R0009_good_bin.4,Bacteria,Bacillota,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus_A,Enterococcus_A gilvus
Sg_Unknown_BV499-003R0009_good_bin.5,Bacteria,Actinomycetota,Actinomycetes,Propionibacteriales,Propionibacteriaceae,Acidipropionibacterium,Acidipropionibacterium acidipropionici
Sg_Unknown_BV499-003R0009_good_bin.7,Bacteria,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Lacticaseibacillus,Lacticaseibacillus paracasei
Sg_Unknown_BV499-003R0009_good_bin.9,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Novosphingobium,Novosphingobium capsulatum_A
